,duracion_estadia,genero,edad,ninos,tipo_acomodacion,COL,ES,IT,NL,PE,UK,US
8542,6,0,42,1,1,0,0,0,0,0,0,1
8544,5,1,44,1,1,0,0,0,0,1,0,0
8545,5,0,37,0,1,0,0,0,0,0,0,1
8546,2,0,43,0,0,0,0,0,0,1,0,0
8547,3,0,39,1,0,0,0,0,0,0,0,1
8550,3,1,50,1,0,0,0,1,0,0,0,0
8551,4,0,43,1,1,0,0,0,0,0,0,0
8552,5,0,45,0,0,0,1,0,0,0,0,0
8553,5,0,41,1,1,0,1,0,0,0,0,0
8554,7,1,48,1,0,0,0,1,0,0,0,0
8556,7,1,28,0,0,0,0,0,1,0,0,0
8557,7,1,40,0,0,0,1,0,0,0,0,0
8558,3,1,36,1,1,0,0,0,0,0,0,1
8560,4,0,40,0,0,0,0,0,0,0,0,0
8561,2,0,47,1,1,0,0,1,0,0,0,0
8562,6,0,51,1,1,0,0,0,0,0,0,1
8563,4,0,45,1,1,0,0,0,1,0,0,0
8564,4,1,44,1,0,0,0,0,0,0,0,0
8565,2,0,42,0,1,1,0,0,0,0,0,0
8567,4,1,36,1,1,0,0,0,0,0,0,1
8568,2,0,48,1,1,0,0,0,0,0,0,0
8569,2,1,35,0,0,0,0,0,0,0,0,1
8570,3,1,52,0,1,0,0,0,0,1,0,0
8571,4,1,40,0,1,0,0,0,0,0,0,0
8572,4,0,39,1,0,0,0,1,0,0,0,0
8573,4,1,37,1,1,0,0,1,0,0,0,0
8574,6,0,40,0,1,0,0,0,1,0,0,0
8575,5,1,40,0,0,0,0,0,0,0,0,1
8577,5,1,30,0,0,0,0,0,0,0,0,0
8578,5,0,45,0,0,0,0,1,0,0,0,0
8583,3,0,38,1,0,0,0,0,0,0,0,1
8584,2,1,44,1,0,0,0,0,0,0,1,0
8585,6,1,37,1,1,0,0,0,0,0,0,1
8586,4,0,37,0,1,0,0,0,0,1,0,0
8589,5,0,41,0,0,0,0,0,1,0,0,0
8591,3,0,40,0,1,0,1,0,0,0,0,0
8592,3,1,40,0,0,0,0,0,0,1,0,0
8593,3,0,38,1,0,0,0,0,0,0,0,1
8595,1,1,42,0,1,0,0,0,1,0,0,0
8596,6,0,49,0,0,1,0,0,0,0,0,0
8597,2,1,40,0,0,1,0,0,0,0,0,0
8598,4,1,37,0,0,0,1,0,0,0,0,0
8599,7,1,47,1,0,0,0,0,0,0,0,0
8602,1,1,43,0,1,0,0,1,0,0,0,0
8603,2,1,46,1,0,0,0,1,0,0,0,0
8605,4,1,39,0,1,0,0,0,0,0,0,0
8606,4,1,38,0,1,1,0,0,0,0,0,0
8607,8,1,41,1,1,0,1,0,0,0,0,0
8608,4,1,42,1,0,0,1,0,0,0,0,0
8609,2,1,33,0,1,0,0,0,1,0,0,0
8610,2,1,45,0,1,1,0,0,0,0,0,0
8611,2,0,34,1,0,1,0,0,0,0,0,0
8612,4,1,47,0,1,0,0,0,1,0,0,0
8613,6,0,39,1,0,0,0,0,0,0,0,1
8614,2,1,41,0,1,0,0,0,1,0,0,0
8615,6,0,39,1,1,0,1,0,0,0,0,0
8617,4,0,38,0,1,0,0,0,0,0,1,0
8618,5,0,42,1,1,0,0,0,0,0,0,1
8619,3,0,41,1,1,1,0,0,0,0,0,0
8620,4,1,40,1,1,1,0,0,0,0,0,0
8621,2,0,40,1,0,0,0,1,0,0,0,0
8625,3,1,40,0,0,0,0,1,0,0,0,0
8626,2,0,47,0,0,1,0,0,0,0,0,0
8627,2,0,40,1,0,0,0,0,0,0,1,0
8628,4,1,37,1,1,0,1,0,0,0,0,0
8629,5,1,43,0,1,0,0,0,0,0,0,1
8630,2,1,35,1,1,0,0,1,0,0,0,0
8631,3,1,34,1,1,0,1,0,0,0,0,0
8633,6,0,43,0,0,1,0,0,0,0,0,0
8634,2,0,43,0,1,0,0,0,0,0,0,1
8635,3,1,34,1,1,0,0,0,0,0,1,0
8636,6,0,43,1,1,0,0,0,0,0,1,0
8637,3,1,33,0,0,0,0,0,0,0,0,0
8639,4,1,36,0,1,0,0,0,0,0,0,1
8640,4,0,40,1,0,0,0,0,0,1,0,0
8641,2,0,47,1,1,0,0,0,1,0,0,0
8642,2,0,43,1,1,0,0,0,1,0,0,0
8643,5,1,44,0,1,0,0,0,0,1,0,0
8645,6,1,31,1,1,0,0,0,0,1,0,0
8646,3,0,42,1,1,0,0,0,0,0,0,1
8647,3,0,42,1,0,0,0,0,0,0,1,0
8649,7,1,42,0,1,0,1,0,0,0,0,0
8650,2,1,31,1,1,0,0,0,0,0,0,0
8651,2,0,41,0,0,0,0,1,0,0,0,0
8652,5,0,33,0,1,0,0,1,0,0,0,0
8653,3,0,45,0,0,0,0,0,0,1,0,0
8654,4,1,41,0,1,0,0,0,1,0,0,0
8655,5,0,40,1,1,0,0,0,0,0,0,1
8656,1,1,43,1,0,0,0,0,0,0,0,0
8657,2,0,40,0,0,0,0,0,1,0,0,0
8658,3,1,43,0,1,0,0,0,0,0,0,1
8659,5,0,40,0,1,1,0,0,0,0,0,0
8660,5,0,40,1,0,0,0,0,0,1,0,0
8662,4,1,50,0,1,0,0,0,1,0,0,0
8663,7,1,49,0,1,0,0,0,0,0,1,0
8664,3,0,40,0,0,0,0,0,0,0,0,1
8665,4,1,38,0,0,0,0,0,0,1,0,0
8666,3,0,49,1,1,0,0,0,0,1,0,0
8668,4,0,28,0,1,0,0,0,1,0,0,0
8669,3,0,41,0,1,0,1,0,0,0,0,0
8670,8,0,45,0,0,0,0,0,0,1,0,0
8671,8,1,47,0,1,0,0,0,0,1,0,0
8672,4,1,44,0,0,0,0,0,0,0,0,0
8673,1,0,37,0,1,1,0,0,0,0,0,0
8674,2,1,47,0,0,0,0,0,0,0,0,1
8675,5,1,35,1,1,1,0,0,0,0,0,0
8676,4,1,45,0,1,0,0,0,0,1,0,0
8677,4,0,55,0,1,0,0,0,0,0,0,0
8678,7,1,31,1,1,0,0,0,0,0,1,0
8679,5,0,39,1,1,0,0,0,0,0,1,0
8681,1,0,45,1,0,0,0,0,0,0,0,0
8683,6,1,33,0,0,0,0,0,0,1,0,0
8684,2,1,35,0,0,0,0,1,0,0,0,0
8685,3,0,40,0,1,1,0,0,0,0,0,0
8687,6,0,39,0,1,0,0,0,1,0,0,0
8688,4,1,30,0,0,0,0,0,0,0,0,0
8691,4,1,45,0,1,0,0,0,0,0,1,0
8692,2,0,42,1,1,0,0,1,0,0,0,0
8693,4,0,40,1,0,0,0,0,0,1,0,0
8695,3,1,51,0,1,0,0,0,0,0,1,0
8697,4,0,41,0,0,0,0,0,0,1,0,0
8698,4,1,45,1,0,0,1,0,0,0,0,0
8699,6,1,37,1,1,0,0,0,0,0,1,0
8700,4,1,38,1,0,0,0,0,0,0,0,1
8701,6,0,44,0,0,0,1,0,0,0,0,0
8702,2,1,32,1,1,1,0,0,0,0,0,0
8703,4,0,47,1,1,0,1,0,0,0,0,0
8704,7,1,44,1,0,0,0,0,0,0,1,0
8705,5,0,38,0,1,0,1,0,0,0,0,0
8706,4,1,39,0,0,0,0,0,1,0,0,0
8707,4,0,40,1,0,0,0,1,0,0,0,0
8708,4,1,43,1,0,0,0,0,0,1,0,0
8709,7,1,35,0,0,0,1,0,0,0,0,0
8710,4,1,40,1,1,0,1,0,0,0,0,0
8711,2,1,38,1,1,0,0,0,0,0,0,1
8712,4,0,39,0,1,0,0,0,0,0,1,0
8713,2,0,47,1,1,0,0,1,0,0,0,0
8714,4,1,47,0,1,1,0,0,0,0,0,0
8715,5,0,40,0,1,0,0,0,0,0,0,1
8716,2,0,41,0,0,0,0,0,0,0,1,0
8717,4,1,45,0,1,0,0,1,0,0,0,0
8718,1,0,38,0,1,0,0,0,0,0,0,1
8719,2,1,40,0,1,0,0,0,1,0,0,0
8720,4,1,35,1,1,0,1,0,0,0,0,0
8721,4,0,37,1,0,0,0,0,0,0,1,0
8722,3,1,38,1,0,0,1,0,0,0,0,0
8723,6,0,43,0,0,1,0,0,0,0,0,0
8724,5,0,33,0,1,0,0,0,0,1,0,0
8725,3,1,40,1,0,0,0,0,0,0,0,0
8727,1,1,50,1,0,0,0,0,0,0,0,0
8728,2,0,39,1,1,0,1,0,0,0,0,0
8730,7,1,46,1,0,0,0,0,0,0,0,0
8731,5,1,52,0,1,0,0,0,1,0,0,0
8732,3,0,44,1,1,0,0,0,0,0,0,1
8734,3,1,43,0,1,0,1,0,0,0,0,0
8735,7,0,42,1,1,0,0,0,1,0,0,0
8736,11,1,44,0,1,0,0,0,0,0,0,0
8737,3,1,34,1,1,0,0,0,0,0,1,0
8738,3,1,40,0,0,0,0,1,0,0,0,0
8739,3,0,40,0,1,1,0,0,0,0,0,0
8740,5,0,38,0,1,0,0,0,0,0,0,1
8742,4,0,39,1,1,0,0,0,1,0,0,0
8745,3,1,29,1,1,0,0,0,0,1,0,0
8746,5,0,30,1,0,0,0,0,0,0,0,1
8747,2,1,34,0,0,0,0,0,0,1,0,0
8749,7,0,40,1,0,0,0,0,0,0,1,0
8750,4,1,43,0,1,0,0,0,0,1,0,0
8752,5,0,40,1,1,0,0,0,0,0,0,0
8753,6,0,31,0,1,1,0,0,0,0,0,0
8755,4,1,37,1,1,0,0,1,0,0,0,0
8756,4,0,42,1,1,0,0,0,0,0,1,0
8757,4,1,40,0,1,0,0,0,0,0,1,0
8758,5,1,46,1,0,0,0,0,1,0,0,0
8759,4,1,39,1,1,0,1,0,0,0,0,0
8760,6,0,40,0,1,0,0,0,0,0,0,1
8761,7,1,32,1,1,0,1,0,0,0,0,0
8762,2,0,40,0,0,0,1,0,0,0,0,0
8764,6,1,40,1,0,1,0,0,0,0,0,0
8766,4,1,36,0,0,0,0,0,0,1,0,0
8767,3,1,38,1,1,0,0,0,0,0,1,0
8768,2,1,42,0,1,0,1,0,0,0,0,0
8769,6,0,37,1,0,0,0,0,1,0,0,0
8770,2,1,39,0,1,0,0,0,0,0,0,0
8771,3,1,47,1,1,1,0,0,0,0,0,0
8772,3,0,40,1,0,0,0,0,0,0,0,1
8773,3,0,44,1,1,0,0,0,0,0,0,0
8774,6,0,38,1,1,0,1,0,0,0,0,0
8775,3,0,37,0,1,0,0,0,0,0,1,0
8776,3,1,42,1,0,1,0,0,0,0,0,0
8777,2,1,40,0,0,1,0,0,0,0,0,0
8778,5,0,45,0,0,0,1,0,0,0,0,0
8779,4,1,43,0,0,0,0,0,0,0,1,0
8780,3,1,40,1,1,0,0,1,0,0,0,0
8782,3,1,40,0,0,1,0,0,0,0,0,0
8784,5,0,43,1,1,0,0,1,0,0,0,0
8786,6,1,39,0,0,0,1,0,0,0,0,0
8787,5,0,47,0,0,0,0,0,0,0,1,0
8788,3,1,40,0,1,0,0,0,0,0,0,1
8789,3,1,39,0,0,1,0,0,0,0,0,0
8790,3,0,40,1,1,1,0,0,0,0,0,0
8791,4,0,40,0,1,0,0,0,0,0,0,0
8792,6,0,36,0,0,0,0,0,0,0,0,1
8793,5,0,45,1,1,1,0,0,0,0,0,0
8794,2,1,31,1,1,0,0,0,0,0,0,0
8795,7,1,39,0,0,0,0,0,0,0,0,1
8798,4,0,40,1,0,0,0,0,0,0,1,0
8799,3,1,51,1,0,0,0,0,0,1,0,0
8801,5,0,35,0,1,0,1,0,0,0,0,0
8802,4,0,41,0,0,0,1,0,0,0,0,0
8803,3,0,36,0,1,0,0,0,0,1,0,0
8804,4,0,32,1,0,0,0,1,0,0,0,0
8805,4,0,50,1,1,0,0,1,0,0,0,0
8807,4,0,35,0,1,0,0,1,0,0,0,0
8809,2,1,33,1,1,0,1,0,0,0,0,0
8810,3,1,40,1,1,0,0,0,0,0,0,0
8811,5,1,40,0,0,0,0,0,0,1,0,0
8812,4,0,40,0,1,0,0,0,0,0,0,1
8813,1,1,33,0,1,0,0,1,0,0,0,0
8816,3,1,33,0,0,0,0,0,0,0,0,0
8817,4,1,42,1,0,0,0,0,0,0,0,0
8818,5,0,38,1,0,0,0,0,0,0,0,0
8819,5,1,33,1,1,0,1,0,0,0,0,0
8820,2,1,45,1,0,0,0,0,0,0,0,0
8821,3,0,40,1,1,1,0,0,0,0,0,0
8822,3,0,40,0,1,1,0,0,0,0,0,0
8825,7,1,34,0,0,0,0,0,0,1,0,0
8826,6,0,43,1,1,0,0,1,0,0,0,0
8827,2,0,42,1,1,0,0,0,0,0,0,0
8828,3,0,46,0,0,0,0,0,0,0,0,1
8829,2,0,40,1,0,0,0,0,0,0,1,0
8830,3,1,43,0,1,0,0,0,0,0,0,1
8832,4,1,36,0,0,0,0,0,1,0,0,0
8834,5,1,40,1,1,0,0,0,1,0,0,0
8835,5,0,40,0,1,0,0,0,1,0,0,0
8836,2,1,44,1,0,0,0,0,0,0,0,1
8838,7,1,50,1,0,0,0,0,0,0,0,1
8839,7,1,43,0,1,0,0,0,0,0,0,0
8840,6,1,44,1,0,0,0,1,0,0,0,0
8841,7,0,45,1,1,0,0,0,1,0,0,0
8842,7,0,43,1,1,0,0,0,0,0,0,1
8843,3,0,39,1,1,0,0,0,0,0,0,0
8845,4,0,38,1,0,0,0,0,0,0,0,1
8846,4,1,46,1,1,0,0,0,1,0,0,0
8847,1,1,38,0,1,0,0,0,0,0,1,0
8849,2,1,35,0,0,0,1,0,0,0,0,0
8852,1,1,39,0,0,0,0,0,0,0,0,0
8853,5,0,42,1,1,0,0,1,0,0,0,0
8854,4,1,34,0,1,0,0,0,0,0,1,0
8855,3,0,35,0,1,0,0,0,0,0,1,0
8856,2,1,35,1,1,0,0,1,0,0,0,0
8857,4,0,45,1,1,0,0,0,0,0,0,0
8858,3,1,44,1,1,0,0,0,1,0,0,0
8860,6,1,38,1,1,1,0,0,0,0,0,0
8861,6,0,31,1,0,1,0,0,0,0,0,0
8862,3,0,35,0,1,0,0,0,0,1,0,0
8863,7,1,34,1,1,0,0,0,0,0,0,0
8864,2,0,40,1,0,0,0,0,0,1,0,0
8865,4,1,45,1,0,0,0,0,0,0,1,0
8867,5,1,38,1,1,0,0,0,0,0,0,0
8869,3,1,42,1,0,0,0,0,0,0,0,1
8870,5,0,30,1,0,0,0,0,1,0,0,0
8872,4,0,40,1,0,0,0,0,0,0,0,1
8874,8,1,42,1,0,0,0,0,0,0,1,0
8875,4,0,54,0,0,0,1,0,0,0,0,0
8876,9,0,43,1,1,0,0,1,0,0,0,0
8877,4,1,40,0,1,1,0,0,0,0,0,0
8878,3,1,44,0,1,0,0,0,0,0,0,1
8879,3,1,42,0,1,0,0,0,0,0,1,0
8880,2,1,40,0,1,0,0,0,0,1,0,0
8881,6,1,43,0,1,0,0,0,1,0,0,0
8882,2,1,40,0,0,0,0,1,0,0,0,0
8883,2,1,36,1,1,0,0,0,1,0,0,0
8884,2,0,38,1,0,0,1,0,0,0,0,0
8885,6,0,32,0,1,0,0,0,0,1,0,0
8887,4,1,47,0,1,0,0,0,0,0,0,1
8888,6,0,45,1,1,0,0,0,1,0,0,0
8890,8,0,52,1,0,1,0,0,0,0,0,0
8891,3,0,36,1,0,0,0,0,0,0,0,1
8892,3,1,42,0,1,0,0,0,0,0,0,0
8893,6,0,31,0,1,0,0,0,0,0,1,0
8894,4,1,41,0,1,0,0,0,1,0,0,0
8895,8,0,48,1,1,0,0,0,1,0,0,0
8896,3,1,46,1,0,0,1,0,0,0,0,0
8899,3,0,37,0,1,0,0,1,0,0,0,0
8900,3,1,33,1,1,0,0,0,1,0,0,0
8901,4,0,44,1,1,1,0,0,0,0,0,0
8902,3,1,44,1,0,0,0,0,0,0,0,1
8903,5,1,44,0,1,0,0,0,1,0,0,0
8905,2,1,42,1,0,1,0,0,0,0,0,0
8906,3,0,40,1,0,0,1,0,0,0,0,0
8907,3,0,41,1,1,0,0,0,0,0,0,1
8908,5,0,43,0,1,1,0,0,0,0,0,0
8910,4,0,39,1,1,0,0,1,0,0,0,0
8911,7,0,46,1,1,0,0,0,0,0,0,1
8912,5,0,47,0,0,0,0,0,0,0,0,1
8913,5,0,39,0,1,0,0,0,0,1,0,0
8914,3,1,40,1,0,0,0,0,0,0,0,1
8915,2,0,36,1,0,0,0,0,0,0,0,0
8916,7,0,40,0,1,0,0,0,1,0,0,0
8917,4,0,36,1,0,0,0,0,1,0,0,0
8918,4,1,52,0,1,0,0,0,1,0,0,0
8919,3,1,43,1,0,0,0,0,0,0,0,1
8920,4,1,39,0,0,0,1,0,0,0,0,0
8921,6,0,43,0,1,0,1,0,0,0,0,0
8922,3,0,45,0,1,0,0,0,0,0,1,0
8923,2,0,40,0,1,0,0,0,0,0,1,0
8924,1,0,38,0,1,0,0,0,1,0,0,0
8926,4,1,34,1,1,0,0,0,0,0,0,1
8927,5,1,39,0,1,0,0,0,0,0,0,1
8928,3,0,38,0,0,0,1,0,0,0,0,0
8929,3,1,40,1,1,0,0,0,0,0,1,0
8931,3,1,41,1,0,0,0,0,0,1,0,0
8932,4,1,40,1,0,0,0,0,0,1,0,0
8933,4,0,41,1,1,0,0,0,0,0,0,0
8934,3,1,54,0,0,1,0,0,0,0,0,0
8935,6,1,41,1,0,0,0,0,1,0,0,0
8937,3,1,42,1,0,0,0,1,0,0,0,0
8938,1,1,38,1,1,0,1,0,0,0,0,0
8939,4,0,34,0,1,0,0,0,0,0,0,1
8940,3,0,40,0,1,0,0,0,0,0,0,0
8941,5,0,44,1,1,0,0,0,0,0,0,0
8942,4,0,40,1,0,0,0,0,1,0,0,0
8944,5,0,49,1,1,0,0,0,0,0,0,1
8945,5,0,30,1,1,0,0,0,0,0,1,0
8946,4,1,41,0,1,0,0,1,0,0,0,0
8947,3,1,45,1,1,0,0,0,1,0,0,0
8948,2,1,40,1,0,1,0,0,0,0,0,0
8949,2,1,50,0,1,0,0,0,1,0,0,0
8950,4,1,40,0,1,0,0,0,0,0,0,0
8951,2,1,46,1,0,0,0,1,0,0,0,0
8953,5,0,43,1,1,0,0,1,0,0,0,0
8954,2,1,46,0,1,0,0,0,0,0,0,0
8955,3,0,41,1,1,0,0,0,0,1,0,0
8956,8,1,49,0,1,0,0,0,0,1,0,0
8957,2,1,43,1,0,0,0,0,0,0,0,1
8958,5,1,41,0,1,1,0,0,0,0,0,0
8960,5,1,40,0,0,0,0,0,0,0,0,0
8961,2,0,41,0,0,0,0,0,0,0,1,0
8962,5,1,40,0,1,0,0,1,0,0,0,0
8963,6,1,39,1,1,0,0,0,0,1,0,0
8964,4,0,42,0,0,0,0,1,0,0,0,0
8965,5,0,39,1,0,0,0,0,0,1,0,0
8967,4,0,37,1,0,0,0,0,1,0,0,0
8968,4,0,36,0,1,0,0,0,1,0,0,0
8969,6,1,38,1,1,0,0,0,0,0,0,0
8971,2,1,39,0,1,1,0,0,0,0,0,0
8972,7,0,36,1,0,0,0,0,0,0,0,0
8973,6,0,32,1,0,0,0,0,0,1,0,0
8974,3,1,36,1,0,0,0,1,0,0,0,0
8975,7,1,40,1,0,0,0,0,0,0,0,0
8976,3,0,37,1,0,0,0,0,0,1,0,0
8977,5,0,49,1,1,0,1,0,0,0,0,0
8978,6,0,46,1,1,0,0,1,0,0,0,0
8979,6,0,42,1,0,0,0,0,0,1,0,0
8980,8,0,40,1,0,0,0,0,0,0,1,0
8981,6,1,38,0,0,1,0,0,0,0,0,0
8982,3,1,36,1,1,0,0,1,0,0,0,0
8983,5,1,32,0,0,0,0,0,0,0,0,1
8985,5,0,43,0,0,0,0,0,0,1,0,0
8986,5,0,41,1,1,0,0,0,0,0,0,1
8987,3,0,46,1,1,0,0,0,0,1,0,0
8988,4,1,46,1,1,0,0,0,1,0,0,0
8990,7,1,39,1,1,0,0,0,0,1,0,0
8991,4,1,44,1,0,0,0,0,0,0,0,0
8992,4,1,40,0,0,0,1,0,0,0,0,0
8994,8,0,38,0,1,0,0,0,0,1,0,0
8995,10,1,45,1,0,1,0,0,0,0,0,0
8996,4,1,43,1,1,0,0,0,0,0,0,1
8997,2,1,33,0,1,0,0,0,0,0,0,1
8998,4,1,45,0,1,0,1,0,0,0,0,0
8999,3,0,40,1,0,0,0,0,0,1,0,0
9001,4,0,32,0,1,0,0,0,1,0,0,0
9002,5,1,42,0,1,0,0,0,0,0,1,0
9004,5,1,41,0,1,0,0,0,0,0,0,0
9005,5,1,40,1,0,0,0,0,1,0,0,0
9006,4,0,40,0,1,0,0,0,0,0,0,0
9007,5,1,40,1,1,0,0,0,0,0,1,0
9008,6,1,40,0,0,0,0,0,0,0,0,0
9009,4,1,40,1,0,0,0,0,0,0,1,0
9010,2,1,35,1,1,0,0,0,0,1,0,0
9011,4,0,41,0,0,0,0,0,0,0,0,0
9012,3,0,40,0,0,0,1,0,0,0,0,0
9013,3,1,47,1,0,0,0,0,0,1,0,0
9014,3,0,43,0,1,0,0,0,1,0,0,0
9016,1,1,30,0,0,1,0,0,0,0,0,0
9017,4,0,38,1,0,1,0,0,0,0,0,0
9018,3,0,40,0,0,0,0,0,0,1,0,0
9020,2,0,41,1,1,0,0,0,0,0,1,0
9021,2,0,41,1,1,0,1,0,0,0,0,0
9023,5,1,37,1,1,0,0,0,1,0,0,0
9027,3,0,33,0,1,0,0,0,0,0,1,0
9028,3,0,38,0,1,0,1,0,0,0,0,0
9029,4,0,34,1,1,0,0,0,0,0,1,0
9030,3,0,43,0,0,0,0,0,1,0,0,0
9031,5,0,40,1,1,0,0,0,0,0,0,0
9032,5,1,46,1,0,0,0,1,0,0,0,0
9033,2,1,35,0,0,0,0,0,0,0,1,0
9034,4,0,34,0,1,0,0,0,0,0,1,0
9035,7,0,41,1,1,0,0,0,0,0,1,0
9036,5,1,49,0,0,0,0,0,0,1,0,0
9037,6,0,41,1,1,0,0,0,1,0,0,0
9038,6,0,35,0,1,0,0,0,0,0,1,0
9039,4,0,41,1,1,0,0,1,0,0,0,0
9040,4,0,38,1,0,0,1,0,0,0,0,0
9041,4,0,43,0,0,1,0,0,0,0,0,0
9042,4,1,46,1,1,0,0,0,0,1,0,0
9044,2,0,43,1,1,0,0,0,0,0,1,0
9045,2,0,40,1,0,0,0,0,0,0,1,0
9048,3,0,39,0,1,0,0,0,1,0,0,0
9049,3,1,34,1,1,0,0,0,0,0,0,0
9050,5,1,49,0,1,0,0,0,0,0,0,0
9051,2,1,44,0,1,0,0,0,0,0,0,1
9052,3,1,39,0,0,0,0,1,0,0,0,0
9053,3,1,40,1,1,1,0,0,0,0,0,0
9054,3,0,41,0,0,0,0,1,0,0,0,0
9055,2,1,45,1,0,0,0,0,0,0,0,0
9056,4,1,37,1,1,0,0,0,0,1,0,0
9057,3,0,46,1,1,0,1,0,0,0,0,0
9059,4,0,40,1,0,0,0,0,0,0,1,0
9061,4,0,44,1,1,1,0,0,0,0,0,0
9062,4,0,48,0,0,1,0,0,0,0,0,0
9066,5,0,42,0,0,1,0,0,0,0,0,0
9067,6,1,46,1,0,1,0,0,0,0,0,0
9068,6,0,41,0,0,0,0,1,0,0,0,0
9069,3,0,41,0,0,1,0,0,0,0,0,0
9070,4,0,43,0,0,1,0,0,0,0,0,0
9071,2,1,42,0,1,0,0,0,0,0,0,1
9072,5,1,29,1,1,0,1,0,0,0,0,0
9073,3,0,39,1,0,0,0,0,1,0,0,0
9075,4,1,33,0,0,0,1,0,0,0,0,0
9076,3,1,39,1,1,0,0,0,0,0,1,0
9078,6,1,43,1,0,0,0,1,0,0,0,0
9079,3,0,37,0,1,0,0,0,1,0,0,0
9080,5,0,31,0,1,0,0,0,0,0,0,1
9081,3,0,43,0,0,0,0,0,0,1,0,0
9083,2,0,40,1,0,0,0,1,0,0,0,0
9084,4,1,28,1,1,0,0,0,0,0,0,1
9085,7,0,40,1,1,0,1,0,0,0,0,0
9086,4,1,46,1,0,0,0,0,0,1,0,0
9087,7,1,42,0,1,1,0,0,0,0,0,0
9088,4,1,45,1,0,0,0,0,0,0,0,0
9089,3,1,42,0,1,0,0,1,0,0,0,0
9090,3,0,35,0,1,0,0,0,0,0,0,0
9091,7,1,40,0,1,0,0,0,0,1,0,0
9095,3,0,40,1,0,0,0,1,0,0,0,0
9096,2,0,40,1,1,0,0,0,0,0,0,1
9097,4,0,34,0,1,0,0,0,0,0,0,0
9100,2,1,46,1,0,0,1,0,0,0,0,0
9101,5,0,40,1,0,0,0,0,1,0,0,0
9103,7,1,48,0,1,0,0,0,0,0,0,1
9104,7,1,45,0,0,0,1,0,0,0,0,0
9105,3,1,33,0,0,1,0,0,0,0,0,0
9106,10,0,42,1,1,0,0,0,1,0,0,0
9107,4,1,46,1,0,0,0,0,1,0,0,0
9108,3,0,41,0,0,0,0,0,0,0,0,1
9109,4,0,40,0,1,0,0,0,0,0,0,0
9110,3,0,48,1,0,0,0,0,0,0,0,1
9111,3,1,43,1,0,0,0,0,0,0,0,0
9112,2,0,45,0,1,0,0,0,0,0,1,0
9113,12,0,38,1,0,0,0,0,1,0,0,0
9114,2,0,50,1,1,0,0,0,0,0,0,1
9116,6,1,45,0,1,0,0,0,0,0,0,0
9117,4,1,38,1,1,0,0,0,0,0,0,1
9118,2,0,40,0,1,0,0,0,0,0,1,0
9119,3,1,37,1,1,1,0,0,0,0,0,0
9121,8,0,42,0,0,1,0,0,0,0,0,0
9122,7,0,38,1,1,0,0,0,0,1,0,0
9123,3,1,33,1,1,1,0,0,0,0,0,0
9125,4,0,38,0,1,0,0,0,0,0,0,1
9126,3,0,52,1,0,0,0,0,0,1,0,0
9127,5,0,32,0,1,0,0,0,0,1,0,0
9128,4,1,40,1,0,0,0,0,0,0,1,0
9129,4,1,37,1,1,1,0,0,0,0,0,0
9131,12,0,40,0,1,0,0,0,0,1,0,0
9133,4,1,49,0,0,0,0,0,0,0,1,0
9134,6,1,45,1,0,0,0,0,0,0,1,0
9135,5,1,43,1,0,0,0,0,1,0,0,0
9136,8,1,45,0,1,0,0,0,0,0,0,1
9137,4,0,41,0,1,0,0,0,0,0,0,1
9138,4,1,39,1,1,0,0,1,0,0,0,0
9139,3,0,44,0,0,1,0,0,0,0,0,0
9141,4,0,40,1,1,0,0,0,0,0,1,0
9146,6,1,38,0,1,0,1,0,0,0,0,0
9147,2,1,36,0,0,0,1,0,0,0,0,0
9148,3,0,38,1,0,0,0,0,0,0,0,1
9149,5,1,40,0,0,0,0,0,0,0,0,1
9150,7,0,40,1,1,0,0,0,1,0,0,0
9151,1,0,40,1,0,0,1,0,0,0,0,0
9153,2,0,38,1,0,1,0,0,0,0,0,0
9155,6,0,40,0,1,0,0,0,0,1,0,0
9156,1,0,35,0,1,0,0,0,0,0,1,0
9157,3,0,49,1,1,0,0,0,0,1,0,0
9158,5,0,38,1,0,0,1,0,0,0,0,0
9159,1,1,33,0,0,0,0,0,0,0,0,0
9160,2,0,40,1,1,0,0,0,1,0,0,0
9161,4,0,37,1,0,0,0,0,0,1,0,0
9162,3,1,47,0,0,0,0,0,1,0,0,0
9164,2,1,45,0,1,0,0,0,0,0,0,0
9166,4,0,36,0,1,0,0,0,1,0,0,0
9167,6,0,37,1,0,0,0,0,0,0,0,0
9168,5,1,40,0,1,0,0,0,0,1,0,0
9169,7,0,45,1,0,0,0,0,0,0,1,0
9170,4,0,41,0,1,0,1,0,0,0,0,0
9172,6,1,41,1,1,0,0,0,0,0,1,0
9173,4,1,44,0,1,0,1,0,0,0,0,0
9175,3,1,41,1,0,0,0,0,0,1,0,0
9177,4,0,42,0,1,0,0,0,1,0,0,0
9180,5,1,39,1,1,0,1,0,0,0,0,0
9181,3,0,43,1,1,0,0,0,0,1,0,0
9182,3,1,49,1,0,1,0,0,0,0,0,0
9183,3,0,29,1,0,1,0,0,0,0,0,0
9184,7,1,37,1,1,0,1,0,0,0,0,0
9185,6,0,35,0,1,1,0,0,0,0,0,0
9186,6,0,34,1,0,0,0,0,0,0,0,1
9187,2,0,40,0,1,0,0,0,0,1,0,0
9188,2,1,44,0,1,1,0,0,0,0,0,0
